"Teil,""Anzahl"""
"SCUA48,""460.5"""
"SCUA51,""106.3"""
"SCUA54,""28.1"""
"SCUA58,""11.5"""
"SCUA59,""94.5"""
"SCUA6,""9.4"""
"SCUA65,""41.7"""
"SCUA67,""8.2"""
"SCUA70,""180.0"""
"SCUA74,""15.8"""
"SCUA75,""10.6"""
"sk24080.1099,""72977.0"""
"SMS1,""5.4"""
"SMS10,""104.2"""
"SMS100,""54.0"""
"SMS12,""7.2"""
"SMS128,""487.0"""
"SMS15,""31.7"""
"SMS16,""13.0"""
"SMS17,""39.6"""
"SMS18,""161.8"""
"SMS19,""28.7"""
"SMS20,""37.3"""
"SMS22,""14.9"""
"SMS23,""108.3"""
"SMS24,""268.7"""
"SMS25,""14.2"""
"SMS26,""81.3"""
"SMS28,""165.3"""
"SMS29,""151.1"""
"SMS3,""14.9"""
"SMS30,""70.7"""
"SMS31,""69.5"""
"SMS32,""195.1"""
"SMS33,""18.4"""
"SMS34,""38.7"""
"SMS37,""66.0"""
"SMS38,""27.5"""
"SMS39,""93.6"""
"SMS4,""112.5"""
"SMS40,""668.8"""
"SMS41,""137.5"""
"SMS45,""40.8"""
"SMS47,""4.3"""
"SMS48,""46.7"""
"SMS49,""91.4"""
"SMS5,""10.6"""
"SMS51,""50.0"""
"SMS54,""49.6"""
"SMS57,""3.3"""
"SMS6,""23.0"""
"SMS62,""171.3"""
"SMS67,""35.7"""
"SMS69,""3.6"""
"SMS7,""5.1"""
"SMS70,""136.0"""
"SMS75,""45.7"""
"SMS8,""37.6"""
"SMS80,""59.0"""
"SMS81,""65.3"""
"SMS82,""58.0"""
"SMS84,""5.3"""
"SMS86,""42.0"""
"SMS87,""19.5"""
"SMS88,""15.4"""
"SMS9,""9.4"""
"SMS90,""80.0"""
"SMS94,""3655.0"""
"SMSA0,""58.8"""
"SMSA1,""12.3"""
"SMSA11,""47.9"""
"SMSA13,""64.0"""
"SMSA16,""16.8"""
"SMSA17,""88.9"""
"SMSA19,""78.3"""
"SMSA2,""137.4"""
"SMSA20,""9.7"""
"SMSA21,""25.9"""
"SMSA23,""238.4"""
"SMSA24,""28.0"""
"SMSA26,""7.2"""
"SMSA27,""40.2"""
"SMSA28,""164.4"""
"SMSA31,""79.2"""
"SMSA32,""75.5"""
"SMSA33,""43.0"""
"SMSA35,""127.7"""
"SMSA37,""101.4"""
"SMSA38,""103.7"""
"SMSA39,""500.1"""
"SMSA4,""17.1"""
"SMSA40,""20.6"""
"SMSA41,""56.7"""
"SMSA43,""75.4"""
"SMSA44,""80.3"""
"SMSA46,""40.3"""
"SMSA47,""213.4"""
"SMSA48,""72.1"""
"SMSA5,""5.8"""
"SMSA52,""126.5"""
"SMSA53,""166.4"""
"SMSA54,""89.9"""
"SMSA55,""71.4"""
"SMSA57,""39.1"""
"SMSA58,""120.1"""
"SMSA59,""154.3"""
"SMSA6,""20.7"""
"SMSA63,""273.3"""
"SMSA65,""88.1"""
"SMSA67,""221.4"""
"SMSA69,""1.8"""
"SMSA70,""229.6"""
"SMSA75,""35.0"""
"SMSA81,""32.0"""
"SMSA90,""2.4"""
"sp3151600085,""367.0"""
"sp330102168,""8.0"""
"sp500315150,""3.0"""
"spgs020216,""1.0"""
"SPHUB416RBK,""567.0"""
"spkt15416wt,""2.0"""
"SPRD15400RBK,""1135.0"""
"sprd33404sw,""311.0"""
"sprd33408sw,""1035.0"""
"sprd33416sw,""402.0"""
"sprd33428sw,""725.0"""
"SRF12,""0.043"""
"SRF19,""162.3"""
"SRF4,""5.4"""
"SRF70,""0.192"""
"SRF8,""16.833"""
"SRF81,""954.43"""
"SRF82,""2776.16"""
"SRF87,""2.03"""
"SRF9,""31.949"""
"SST11,""12.3"""
"SST12,""0.1"""
"SST13,""32.4"""
"SST14,""54.3"""
"SST15,""347.5"""
"SST16,""52.7"""
"SST2,""5.5"""
"SST20,""146.4"""
"SST21,""10.5"""
"SST22,""282.2"""
"SST23,""99.5"""
"SST3,""2.2"""
"SST5,""95.9"""
"SST6,""98.7"""
"SST7,""26.4"""
"SST8,""46.5"""
"SST9,""19.2"""
"t15150401761,""2110.0"""
"t40105384960,""5900.0"""
"u10045202061,""3490.0"""
"u10050102060,""33995.0"""
"u10060202068,""10100.0"""
"u10060252060,""207880.0"""
"u10060252062,""570.0"""
"u10060252068,""42420.0"""
"u10060452068,""890.0"""
"u10110252060,""215000.0"""
"u10110252068,""4760.0"""
"u10130252068,""2541.0"""
"u10180202068,""9400.0"""
"u12036202561,""1920.0"""
"u12065252560,""138760.0"""
"u12065252568,""25693.0"""
"u13060302568,""11240.0"""
"u13075252567,""2800.0"""
"u13130252561,""27700.0"""
"u13190302060,""790.0"""
"u13190302061,""47.0"""
"u13210302068,""930.0"""
"u13240302060,""19470.0"""
"u13240302068,""9910.0"""
"u15030203060,""13400.0"""
"u15050252068,""28100.0"""
"u15150303068,""2470.0"""
"u15240303068,""11593.0"""
"u16100252568,""18787.0"""
"u16290252068,""7938.0"""
"u17045252060,""66000.0"""
"u17070252561,""5190.0"""
"u17180302568,""7690.0"""
"u17336302568,""23710.0"""
"u18070252060,""11000.0"""
"u18070252068,""5950.0"""
"u20070303068,""22330.0"""
"u20080030.60,""51300.0"""
"u20095252560,""141800.0"""
"u20095252568,""16429.0"""
"u20120302560,""10000.0"""
"u20120302568,""10600.0"""
"u20160302568,""183090.0"""
"u20200253060,""51260.0"""
"u20200253068,""33952.0"""
"u20470303068,""2000.0"""
"u24120202560,""12900.0"""
"u25030252540,""29045.0"""
"u25055252540,""11928.0"""
"u25110252568,""12100.0"""
"u25110322568,""3512.0"""
"u25110402568,""5960.0"""
"u25180402568,""5020.0"""
"u30090303060,""14370.0"""
"u30258803065,""7490.0"""
"u40095304065,""360.0"""
"u50150304061,""97121.0"""
"u50170305068,""500.0"""
"u60100305068,""776.0"""
"ut08020,""1.0"""
"ut08020.1,""2.0"""
"ut10015,""3.0"""
"ut10015.1,""3.0"""
"ut12020,""1.0"""
"ut12020.1,""7.0"""
"ut14020,""31.0"""
"ut15015.1,""2.0"""
"ut18020.1,""15.0"""
"ut20020,""4.0"""
"ut20020.1,""1.0"""
"ut22020,""1.0"""
"ut22020.1,""10.0"""
"ut25020.1,""21.0"""
"ut25025,""5.0"""
"ut30020,""52.0"""
"ut30030,""4.0"""
"ut30050,""3.0"""
"ut35030,""8.0"""
"ut40025,""1.0"""
"ut40030,""11.0"""
"ut4220,""12.0"""
"ut50075,""1.0"""
"ut60025,""5.0"""
"ut80050,""2.0"""
"v10025222048,""31300.0"""
"v10050102068,""493.0"""
"v10060252060,""14000.0"""
"v10060352060,""1000.0"""
"v10080152068,""14980.0"""
"v10095202068,""3640.0"""
"v10098572061,""17500.0"""
"v10165252061,""1005.0"""
"v10180202068,""3720.0"""
"v12090202061,""7950.0"""
"v15075282061,""3420.0"""
"v15075282068,""7800.0"""
"v15080152068,""1550.0"""
"v15090272065,""147.0"""
"v15090272068,""18580.0"""
"v15095152060,""59700.0"""
"v15120272065,""712.0"""
"v15150303060,""850.0"""
"v15150303061,""2870.0"""
"v16076222061,""824.0"""
"v16076222065,""9860.0"""
"v16076222068,""157500.0"""
"v16100252561,""3448.0"""
"v20110353061,""4494.0"""
"v20110353062,""1376.0"""
"v20120803060,""43800.0"""
"v23112503065,""1280.0"""
"v23514953060,""38430.0"""
"v23514953068,""8566.0"""
"v24110403065,""8850.0"""
"v24110403068,""102135.0"""
"v24110523068,""6100.0"""
"v24120202560,""50320.0"""
"v25170233068,""11025.0"""
"v40200030568,""1390.0"""
"v40200475466,""1440.0"""
"vpbf003,""8750.0"""
"vpbf005,""14000.0"""
"vpbf006,""11000.0"""
"vpbf007,""23100.0"""
"vpbf008,""6000.0"""
"vpbf009,""6000.0"""
"vpbf011,""9000.0"""
"vpbf012,""12882.0"""
"vpbf013,""75000.0"""
"vpbf014,""15300.0"""
"vpbf015,""27000.0"""
"vpbf016,""17401.0"""
"vpbf017,""9820.0"""
"vpbf018,""2200.0"""
"vpbf019,""2599.0"""
"vpbf020,""9800.0"""
"vpbf021,""900.0"""
"vpbf026,""49800.0"""
"vpbf027,""23000.0"""
"vpbf028,""85.0"""
"vpbf029,""84.0"""
"vpbf030,""350.0"""
"vpbf034,""30090.0"""
"vpbf035,""10.0"""
"vpbf036,""462.0"""
"vpbf038,""4500.0"""
"vpbf039,""5000.0"""
"vpbf040,""690.0"""
"vpbf041,""1344.0"""
"vpbf042,""1000.0"""
"vpbf043,""46.0"""
"vpef001,""66000.0"""
"vpef002,""32.0"""
"vpef003,""468000.0"""
"vpef004,""8400.0"""
"vpef005,""609000.0"""
"vpef006,""30.0"""
"vpef007,""125000.0"""
"vpef008,""57500.0"""
"vpef009,""430000.0"""
"vpef011,""15000.0"""
"vpef014,""31.0"""
"vpef015,""7.0"""
"vpef016,""35.0"""
"vpef018,""6.0"""
"vpef019,""2090.0"""
"vpef022,""4500.0"""
"vpef023,""105000.0"""
"vpfk001,""399.0"""
"vpfk002,""50.0"""
"vpfk003,""200.0"""
"vpfk004,""200.0"""
"vpfk005,""200.0"""
"vpfk006,""720.0"""
"vpfk048,""-20.0"""
"vpfk048_Occ,""-108.0"""
"vpfk049,""21.0"""
"vpfk050,""116.0"""
"vpfk056,""470.0"""
"vpfk057,""251.0"""
"vpfk060,""382.0"""
"vpfk062,""640.0"""
"vpfk067,""122.0"""
"vpfk069,""5592.0"""
"vpfk070,""16497.0"""
"vpfk071,""-7.0"""
"vpfk072,""98.0"""
"vpfk073,""329.0"""
"vpfk074,""931.0"""
"vpfk075,""345.0"""
"vpfk076,""631.0"""
"vpfk078,""220.0"""
"vpfk085,""5095.0"""
"vpfk086,""6.0"""
"vphm001,""39000.0"""
"vphm002,""79800.0"""
"vphm005,""2.0"""
"vphm006,""1.0"""
"vphm007,""7.0"""
"vphm008,""125.0"""
"vphm009,""2.0"""
"vphm010,""7.0"""
"vphm013,""1350.0"""
"vphm014,""900.0"""
"vphm015,""105.0"""
"vpkb001,""300.0"""
"vpmt003,""521.0"""
"vpmt005,""290.0"""
"vppa0b1,""-2.0"""
"vppa0b10,""7.0"""
"vppa0b2,""-2.0"""
"vppa0b3,""2.0"""
"vppa0b3_Occ,""-33.0"""
"vppa0b4_Occ,""-243.0"""
"vppa0b5,""124.0"""
"vppa0b7,""10.0"""
"vppa0b8,""859.0"""
"vppa0b9,""209.0"""
"vpss002,""1132.0"""
"vpss003,""-1282.0"""
"vpss006,""1396.0"""
"vpss007,""395.0"""
"vpss018,""82.0"""
"vpss021,""2745.0"""
"vpss024,""1.0"""
"vpss027,""1182.0"""
"vpss033,""152.0"""
"vpss042,""14.0"""
"vpss044,""31.0"""
"vpss045,""44.0"""
"vpss046,""1513.0"""
"vpss047,""1503.0"""
"w15180404068,""2000.0"""
"W2-61-0193,""1.0"""
"W2-92-0906,""1.0"""
"W3-45-0028,""1.0"""
"W3-51-0162,""1.0"""
"W3-51-0163,""1.0"""
"W3-55-0501,""1.0"""
"W7-71-0001,""1.0"""
"W7-71-0002,""1.0"""
"wz0065,""1.0"""
"wz0111,""1.0"""
"wz0134,""1.0"""
"wz0209,""1.0"""
"wz0707,""1.0"""
"wz0826,""1.0"""
"wz1022,""1.0"""
"wz1034,""1.0"""
"wz1070,""1.0"""
"wz1253,""1.0"""
"wz1364,""1.0"""
"wz1365,""1.0"""
"wz1380,""1.0"""
"wz1390,""1.0"""
"wz1398,""1.0"""
"wz1406,""1.0"""
"wz1445,""1.0"""
"wz1567,""1.0"""
"wz1573,""1.0"""
"wz1574,""1.0"""
"wz1593,""1.0"""
"wz1594,""1.0"""
"wz1621,""1.0"""
"wz1648,""1.0"""
"wz1658,""1.0"""
"wz1659,""1.0"""
"wz1660,""1.0"""
"wz1663,""1.0"""
"wz1680,""1.0"""
"wz1682,""1.0"""
"wz1684,""1.0"""
"wz1685,""1.0"""
"wz1687,""1.0"""
"wz1689,""1.0"""
"wz1694,""1.0"""
"wz1695,""1.0"""
"wz1697a,""1.0"""
"wz1697b,""1.0"""
"wz1698,""1.0"""
"wz1699,""1.0"""
"wz1700,""1.0"""
"wz1701,""1.0"""
"wz1703,""1.0"""
"wz1704,""1.0"""
"wz1705,""1.0"""
"wz1706,""1.0"""
"wz1708,""1.0"""
"wz1709,""2.0"""
"wz1711,""1.0"""
"wz1715,""1.0"""
"wz1716,""1.0"""
"wz1718,""1.0"""
"wz1720,""1.0"""
"wz1721,""1.0"""
"wz1722,""1.0"""
"wz1723,""1.0"""
"wz1724,""1.0"""
"wz1725,""1.0"""
"wz1726,""1.0"""
"wz1727,""1.0"""
"wz1728,""1.0"""
"wz1729,""1.0"""
"wz1731,""2.0"""
"wz1732,""1.0"""
"wz1734,""1.0"""
"wz1736,""1.0"""
"wz1737,""1.0"""
"wz1738,""1.0"""
"wz1739,""1.0"""
"wz1740,""1.0"""
"wz1742,""1.0"""
"wz1744,""1.0"""
"wz1745,""1.0"""
"wz1750,""1.0"""
"wz4000,""1.0"""
"wz4001,""1.0"""
"wz4002,""1.0"""
"wz4003,""1.0"""
"wz4004,""1.0"""
"wz4006,""1.0"""
"wz4007,""1.0"""
"wz4009,""1.0"""
"wz435,""1.0"""
"wz6000,""1.0"""
"wz6001,""1.0"""
"wz6002,""1.0"""
"wz6003,""1.0"""
"wz6004,""1.0"""
"wz6005,""1.0"""
"wz6006,""1.0"""
"wz6011,""1.0"""
"wz6012,""1.0"""
"wz6013,""1.0"""
"wz6014,""1.0"""
"wz6015,""1.0"""
"wz6016,""1.0"""
"wz6017,""1.0"""
"wz6018,""1.0"""
"wz6019,""1.0"""
"wz6021,""8.0"""
"wz6025,""1.0"""
"wz6026,""1.0"""
"wz6027,""2.0"""
"wz6030,""1.0"""
"wz6031,""1.0"""
"wz6032,""1.0"""
"wz6033,""1.0"""
"wz6034,""1.0"""
"wz6035,""1.0"""
"wz6036,""1.0"""
"wz6038,""1.0"""
"wz6039,""1.0"""
"wz6040,""1.0"""
"wz6041,""1.0"""
"wz6042,""1.0"""
"wz6043,""1.0"""
"wz6044,""1.0"""
"wz6045,""1.0"""
"wz6046,""1.0"""
"wz6047,""1.0"""
"wz6048,""1.0"""
"wz6049,""1.0"""
"wz6050,""1.0"""
"wz6051,""1.0"""
"wz6052,""1.0"""
"wz6053,""1.0"""
"wz6054,""1.0"""
"wz6055,""1.0"""
"wz6056,""1.0"""
"wz6057,""1.0"""
"wz6058,""1.0"""
"wz728,""1.0"""
"wz760,""1.0"""
"x05002027.pa,""91055.0"""
"x05003027.pa,""230616.0"""
"x05005027.pa,""14000.0"""
"x05007527.pa,""33876.0"""
"x05010027.pa,""17000.0"""
"x05010032.ps,""600.0"""
"x05015027.pa,""1836.0"""
"x05020027.pa,""100.0"""
"x06003032.pa,""1186.0"""
"x06004532.pa,""19000.0"""
"x06005032.pa,""80749.0"""
"x06006432.pa,""18725.0"""
"x06007032.pa,""8000.0"""
"x06007432.pa,""936.0"""
"x06008032.pa,""7000.0"""
"x06010032.pa,""17906.0"""
"x06020032.pa,""2000.0"""
"x06020032paw,""4500.0"""
"x06030032paw,""12899.0"""
"x07002036.pc,""7119.0"""
"x07003036.pc,""23450.0"""
"x07003036.ps,""130715.0"""
"x07004036.ps,""177674.0"""
"x07005036.pc,""37097.0"""
"x07005036.ps,""829332.0"""
"x07006036.pc,""7398.0"""
"x07006036.ps,""364070.0"""
"x07006536.ps,""24639.0"""
"x07007036.ps,""319625.0"""
"x07008036.pc,""26000.0"""
"x07008036.ps,""16514.0"""
"x07009036.ps,""98760.0"""
"x07010036.pc,""42500.0"""
"x07010036.ps,""188539.0"""
"x07010041.pc,""36500.0"""
"x07011036.ps,""30330.0"""
"x07012036.ps,""34338.0"""
"x07013036.ps,""69500.0"""
"x07014036.ps,""24800.0"""
"x07015036.pc,""7730.0"""
"x07015036.ps,""204210.0"""
"x07017036.ps,""54300.0"""
"x07018036.ps,""87080.0"""
"x07018536.pc,""294500.0"""
"x07020036.pc,""26000.0"""
"x07020036.ps,""177695.0"""
"x07025036.ps,""92559.0"""
"x07030036.ps,""49049.0"""
"x07035036.ps,""53551.0"""
"x08003045.pc,""14779.0"""
"x08003045.ps,""44000.0"""
"x08004045.ps,""22786.0"""
"x08005042.pa,""9000.0"""
"x08005045.pa,""74735.0"""
"x08005045.pc,""7418.0"""
"x08005045.ps,""49280.0"""
"x08006045.ps,""23500.0"""
"x08007045.ps,""11495.0"""
"x08008045.pc,""5979.0"""
"x08008045.ps,""110465.0"""
"x08009045.ps,""307.0"""
"x08010045.pa,""34755.0"""
"x08010045.pc,""29700.0"""
"x08010045.ps,""109012.0"""
"x08011045.ps,""2270.0"""
"x08012045.ps,""62000.0"""
"x08013045.ps,""63000.0"""
"x08014045.ps,""66000.0"""
"x08015045.pc,""22800.0"""
"x08015045.ps,""1000.0"""
"x08017542.pa,""7915.0"""
"x08020045.pa,""3520.0"""
"x08020045.pc,""15407.0"""
"x08020045.ps,""4800.0"""
"x08025045.pc,""6500.0"""
"x08030045.ps,""13880.0"""
"x10003055.pc,""69500.0"""
"x10003055.ps,""57000.0"""
"x10004018095,""21437.0"""
"x10005018095,""2490.0"""
"x10005052.pa,""5034.0"""
"x10005055.pc,""17000.0"""
"x10005055.ps,""77490.0"""
"x10005062.pa,""2990.0"""
"x10005062.ps,""19498.0"""
"x10005062paw,""19080.0"""
"x10006008090,""30109.0"""
"x10006018090,""23500.0"""
"x10006018095,""85.0"""
"x10010052paw,""12842.0"""
"x10010055.pc,""8300.0"""
"x10010055.ps,""46960.0"""
"x10010062.pa,""2000.0"""
"x10010062.ps,""23500.0"""
"x10015018095,""1960.0"""
"x10015055.pc,""14826.0"""
"x10015055.ps,""23785.0"""
"x10015062.ps,""55500.0"""
"x10018703060,""49677.0"""
"x10020055.pc,""26300.0"""
"x10020062.ps,""10745.0"""
"x10020062paw,""3500.0"""
"x10021015.48,""10270.0"""
"x10025055.pc,""16300.0"""
"x10025055.ps,""5500.0"""
"x10025062.ps,""19494.0"""
"x10027005065,""7009.0"""
"x10030052paw,""10430.0"""
"x10030055.pc,""18800.0"""
"x10030055.ps,""82000.0"""
"x10035003060,""3676.0"""
"x10035055.ps,""19000.0"""
"x10035062.ps,""26500.0"""
"x10057020.68,""15.0"""
"x10080020.60,""6330.0"""
"x10084015.47,""380000.0"""
"x10104015.47,""427980.0"""
"x10113504540,""91960.0"""
"x10113504940,""115650.0"""
"x10617506340,""14900.0"""
"x11015305040,""10130.0"""
"x11025003047,""23600.0"""
"x11030003047,""49300.0"""
"x11077015.47,""501000.0"""
"x11077015.80,""11730.0"""
"x12006007090,""88588.0"""
"x12030020.62,""6475.0"""
"x12040015.80,""1688.0"""
"x12080020.60,""22000.0"""
"x12085015.47,""1408000.0"""
"x12105015.47,""425000.0"""
"x12215506540,""77050.0"""
"x12415504960,""81810.0"""
"x13035012.40,""31630.0"""
"x14008010.60,""18543.0"""
"x14040020.60,""7880.0"""
"x14080020.68,""12590.0"""
"x14080020.80,""3530.0"""
"x14087015.47,""637000.0"""
"x14098015.47,""615800.0"""
"x14522006740,""35165.0"""
"x15006008090,""16973.0"""
"x15030025.65,""2620.0"""
"x15050025.61,""50.0"""
"x15060020.61,""8440.0"""
"x15070020.60,""90860.0"""
"x15070020.65,""10000.0"""
"x16050010.65,""1708.0"""
"x16080100.80,""14160.0"""
"x16090015.47,""295000.0"""
"x16110015.47,""5851500.0"""
"x16130015.47,""1222000.0"""
"x16150015.47,""347000.0"""
"x16240010.60,""9145.0"""
"x17030030.91,""1750.0"""
"x17040020.48,""20.0"""
"x17050020.60,""6700.0"""
"x17050020.68,""3000.0"""
"x18040015.80,""820.0"""
"x18090015.47,""421900.0"""
"x18103015.47,""2632000.0"""
"x18150015.47,""384100.0"""
"x19050020.68,""6358.0"""
"x19305005010,""85182.0"""
"x20020050.60,""8026.0"""
"x20025030.68,""4360.0"""
"x20030030931,""31850.0"""
"x20030050.60,""1800.0"""
"x20050020.60,""3410.0"""
"x20050025.60,""17488.0"""
"x20050025.61,""5750.0"""
"x20060025.60,""150.0"""
"x20060050.60,""154000.0"""
"x20060050.61,""970.0"""
"x20070020.60,""2215.0"""
"x20070030.60,""690.0"""
"x20095050.65,""5000.0"""
"x20125050.60,""10790.0"""
"x21035030.40,""20030.0"""
"x21090015.47,""190000.0"""
"x21090040.60,""250.0"""
"x21105015.47,""802700.0"""
"x21130015.47,""805953.0"""
"x21210015.47,""260530.0"""
"x22030025.60,""66836.0"""
"x22030025.61,""16238.0"""
"x22050020.60,""14118.0"""
"x22050020.68,""4070.0"""
"x23508501547,""44500.0"""
"x23510501547,""1001000.0"""
"x23512501547,""88900.0"""
"x24020013.60,""4625.0"""
"x25050025.68,""99970.0"""
"x25050025.90,""6495.0"""
"x25065020.65,""20915.0"""
"x25080020.40,""11213.0"""
"x25080020.65,""2550.0"""
"x25090040.60,""4720.0"""
"x26105015.47,""5879400.0"""
"x26125015.47,""708022.0"""
"x26130015.47,""166103.0"""
"x26150015.47,""1183000.0"""
"x26210015.47,""271000.0"""
"x27080025.65,""24150.0"""
"x30020030.10,""16230.0"""
"x30025030.60,""55000.0"""
"x30030020.80,""8210.0"""
"x30030030.65,""12950.0"""
"x30030030.95,""6500.0"""
"x30030030931,""12140.0"""
"x30040070.40,""6122.0"""
"x30050040.60,""735.0"""
"x30050050.60,""21331.0"""
"x30060030.60,""18500.0"""
"x30070025.68,""40075.0"""
"x30070030.90,""33800.0"""
"x30082070.40,""5167.0"""
"x30100030.60,""14940.0"""
"x30130050.65,""26940.0"""
"x30170030.40,""82367.0"""
"x32048049.40,""5315.0"""
"x32070050.40,""2151.0"""
"x32078049.40,""176850.0"""
"x32125015.47,""1983424.0"""
"x32135015.47,""1010700.0"""
"x32215015.47,""91700.0"""
"x34210060.40,""5935.0"""
"x35120025.60,""3500.0"""
"x36090033.40,""32800.0"""
"x36090033.45,""16267.0"""
"x37040025.80,""19820.0"""
"x38050033.40,""1730.0"""
"x38052030.60,""8995.0"""
"x38080030.40,""17560.0"""
"x38080030.60,""45500.0"""
"x38090031.40,""27300.0"""
"x38090033.40,""228310.0"""
"x40019050.60,""9780.0"""
"x40020080.10,""6800.0"""
"x40024075.60,""2256.0"""
"x40030045.60,""28423.0"""
"x40030050.60,""4675.0"""
"x40030050.67,""305.0"""
"x40030080.10,""47151.0"""
"x40040040.10,""20500.0"""
"x40040050.60,""1790.0"""
"x40040080.10,""23938.0"""
"x40050075.65,""4308.0"""
"x40050080.10,""150010.0"""
"x40055034.40,""9700.0"""
"x40055074.40,""1830.0"""
"x40060080.10,""740.0"""
"x40064080.10,""12851.0"""
"x40070034.40,""701500.0"""
"x40070035.40,""74060.0"""
"x40070035.47,""9947.0"""
"x40070045.60,""785.0"""
"x40070046.40,""150997.0"""
"x40070054.40,""367190.0"""
"x40070062.40,""66200.0"""
"x40070070.40,""169800.0"""
"x40070074.40,""94070.0"""
"x40070080.10,""11300.0"""
"x40073080.40,""963.0"""
"x40080045.65,""54054.0"""
"x40080080.10,""21900.0"""
"x40082046.40,""136396.0"""
"x40090050.60,""15105.0"""
"x40090050.65,""1092.0"""
"x40100034.40,""6797000.0"""
"x40100045.65,""15000.0"""
"x40100046.45,""8974950.0"""
"x40100080.10,""13980.0"""
"x40120040.60,""7249.0"""
"x40120080.10,""528.0"""
"x40130054.40,""950.0"""
"x40150020.47,""2903700.0"""
"x40150080.10,""114441.0"""
"x40160025.90,""375.0"""
"x40160025.93,""10000.0"""
"x40160025.95,""972.0"""
"x40160080.10,""1355.0"""
"x40186050.60,""6000.0"""
"x40190005440,""9554.0"""
"x40190005441,""145.0"""
"x40200080.10,""1500.0"""
"x40210020.47,""243600.0"""
"x40250050.90,""2182.0"""
"x42070032.40,""326700.0"""
"x42145020.47,""405000.0"""
"x43090035.42,""5000.0"""
"x43100040.40,""750000.0"""
"x43105035.40,""1070.0"""
"x43127057.60,""107225.0"""
"x45010090.10,""1880.0"""
"x45020090.10,""41750.0"""
"x45022090.10,""1740.0"""
"x45025090.10,""11450.0"""
"x45030090.10,""82222.0"""
"x45035090.10,""29980.0"""
"x45040090.10,""17821.0"""
"x45045090.10,""22360.0"""
"x45050090.10,""9344.0"""
"x45060090.10,""4734.0"""
"x45070090.10,""2080.0"""
"x45080090.10,""9324.0"""
"x45090047.45,""321874.0"""
"x45100090.10,""17000.0"""
"x45110090.10,""1000.0"""
"x45120050.40,""8600.0"""
"x45120090.10,""1000.0"""
"x45140090.10,""60980.0"""
"x46063036.60,""5870.0"""
"x46090050.40,""377652.0"""
"x50020075.10,""37513.0"""
"x50020075.60,""16860.0"""
"x50020075.65,""2935.0"""
"x50020075.95,""1493.0"""
"x50022075.10,""9570.0"""
"x50025075.10,""1310.0"""
"x50030035.60,""11560.0"""
"x50030075.10,""11760.0"""
"x50030075.60,""23500.0"""
"x50030075.65,""4000.0"""
"x50030075.95,""5970.0"""
"x50035075.10,""171339.0"""
"x50040045.65,""300.0"""
"x50040050.60,""19473.0"""
"x50040075.10,""91580.0"""
"x50040075.95,""1985.0"""
"x50045075.60,""16284.0"""
"x50050050.65,""4670.0"""
"x50050075.10,""251800.0"""
"x50050075.60,""51200.0"""
"x50050075.65,""18706.0"""
"x50050075.95,""9680.0"""
"x50050100.60,""7000.0"""
"x50052075.10,""76749.0"""
"x50055075.10,""16000.0"""
"x50060050.10,""7000.0"""
"x50060075.10,""19390.0"""
"x50060075.99,""1490.0"""
"x50064075.65,""683.0"""
"x50065075.10,""6400.0"""
"x50070075.10,""16961.0"""
"x50070075.60,""10440.0"""
"x50070075.65,""1980.0"""
"x50080045.80,""22060.0"""
"x50080075.10,""17966.0"""
"x50080075.90,""832.0"""
"x50090025.65,""5876.0"""
"x50090042.40,""632700.0"""
"x50090042.45,""4391.0"""
"x50090075.10,""4585.0"""
"x50090075.95,""1966.0"""
"x50095075.10,""18470.0"""
"x50100042.45,""124796.0"""
"x50100075.10,""168449.0"""
"x50100075.60,""4245.0"""
"x50100075.95,""300.0"""
"x50105040.40,""2300.0"""
"x50110075.10,""17170.0"""
"x50110075.65,""11700.0"""
"x50115075.10,""10790.0"""
"x50120075.10,""6078.0"""
"x50120075.65,""12025.0"""
"x50120075.99,""2778.0"""
"x50130075.10,""7239.0"""
"x50130075.95,""3350.0"""
"x50140050.10,""3450.0"""
"x50140075.10,""14500.0"""
"x50150020.47,""1933600.0"""
"x50150075.10,""460.0"""
"x50160075.10,""20937.0"""
"x50170050.40,""27580.0"""
"x50180075.95,""1094.0"""
"x50200075.10,""10405.0"""
"x50210020.47,""1083400.0"""
"x50220075.10,""7506.0"""
"x50230075.65,""1928.0"""
"x50250075.10,""16072.0"""
"x50300075.10,""149900.0"""
"x50350075.10,""18790.0"""
"x51100042.40,""10000.0"""
"x51120050.47,""2900.0"""
"x52030020.60,""11280.0"""
"x52030020.65,""22243.0"""
"x52090067.40,""7340.0"""
"x53090047.40,""4200.0"""
"x5311035e453,""9664.0"""
"x53165020.47,""423100.0"""
"x53205020.47,""189500.0"""
"x54102037.40,""25.0"""
"x54102050.40,""235403.0"""
"x55010110.10,""44590.0"""
"x55015110.10,""8060.0"""
"x55020110.10,""130675.0"""
"x55025110.10,""16000.0"""
"x55030025.60,""19355.0"""
"x55030110.10,""10947.0"""
"x55035110.10,""8292.0"""
"x55043110.10,""970.0"""
"x55046110.10,""8240.0"""
"x55047110.10,""41613.0"""
"x55050110.10,""54205.0"""
"x55053110.10,""240.0"""
"x55055110.10,""65364.0"""
"x55057110.10,""90.0"""
"x55060110.10,""84000.0"""
"x55065110.10,""12940.0"""
"x55070110.10,""45200.0"""
"x55075110.10,""490.0"""
"x55080025.60,""10247.0"""
"x55080110.10,""28313.0"""
"x55100110.10,""48625.0"""
